ticker,CSIIGL Index,GSUSCAI Index,GSCNCAI Index,WRAIRISK Index,VIX Index,FEDL01 Index,USGG10YR Index,XAU BGN Curncy,GSUSFCI Index,GSCNFCI Index,GSGLCAI Index
field,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
date,,,,,,,,,,,
2007-12-20,,,,0.568,20.58,4.37,4.0507,796.4,99.24,95.99,
2007-12-21,,,,0.49,18.47,4.28,4.1679,811.8,99.18,95.86,
2007-12-24,,,,0.396,18.6,4.0,4.2125,811.8,99.16,95.81,
2007-12-25,,,,0.286,,,4.2125,807.0,99.16,95.82,
2007-12-26,,,,0.221,18.66,4.26,4.2749,824.5,99.17,95.81,
2007-12-27,,,,0.444,20.26,4.15,4.1969,825.6,99.21,95.79,
2007-12-28,,,,0.475,20.74,4.01,4.0732,840.5,99.15,95.83,
2007-12-31,17.83,,,0.628,22.5,3.06,4.0232,833.7,99.17,95.83,
2008-01-01,,,,0.663,,,4.0231,833.7,99.17,95.83,5.2
2008-01-02,,-0.16,11.55,0.862,23.17,4.11,3.9032999999999998,857.5,99.2,95.32,5.24
2008-01-03,,,,0.793,22.49,4.25,3.8918,864.9,99.17,95.5,
2008-01-04,,,,0.906,23.94,4.18,3.8651,859.6,99.31,95.3,
2008-01-07,,,,0.833,23.79,4.27,3.8311,858.1,99.31,95.24,
2008-01-08,,,,0.903,25.43,4.27,3.7822,878.0,99.39,95.36,
2008-01-09,,,,0.742,24.12,4.26,3.8215,878.8,99.35,95.29,
2008-01-10,,,,0.572,23.45,4.26,3.8837,893.3,99.32,95.19,
2008-01-11,,,,0.537,23.68,4.23,3.7835,895.4,99.41,94.95,
2008-01-14,,,,0.444,22.9,4.24,3.7647,904.0,99.33,94.52,
2008-01-15,,,,0.523,23.34,4.24,3.6751,887.9,99.43,94.73,
2008-01-16,,,,0.751,24.38,4.22,3.7345,877.0,99.49,94.77,
2008-01-17,,,,1.312,28.46,4.23,3.6211,877.8,99.64,94.92,
2008-01-18,,,,1.306,27.18,4.17,3.6297,883.1,99.68,95.07,
2008-01-21,,,,1.476,,,3.6296,865.0,99.68,95.15,
2008-01-22,,,,1.766,31.01,3.68,3.4332,892.3,99.68,95.58,
2008-01-23,,,,1.995,29.02,3.43,3.598,891.07,99.58,95.36,
2008-01-24,,,,1.885,27.78,3.4699999999999998,3.7018,912.9,99.52,94.88,
2008-01-25,,,,1.69,29.08,3.6,3.5494,913.9,99.61,94.95,
2008-01-28,,,,1.292,27.78,3.5,3.5806,928.38,99.5,95.0,
2008-01-29,,,,1.2730000000000001,27.32,3.4699999999999998,3.6769,923.44,99.48,94.72,
2008-01-30,,,,1.306,27.62,3.26,3.6656,929.4,99.48,94.84,
2008-01-31,19.49,,,1.013,26.2,3.22,3.5930999999999997,926.1,99.41,94.82,
2008-02-01,,-0.81,10.28,0.655,24.02,3.12,3.5926,905.3,99.33,94.54,4.37
2008-02-04,,,,1.1400000000000001,25.99,2.82,3.6444,903.6,99.39,94.56,
2008-02-05,,,,1.488,28.24,2.71,3.5701,888.2,99.58,94.53,
2008-02-06,,,,1.591,28.97,2.94,3.5885,900.3,99.62,94.5,
2008-02-07,,,,1.694,27.66,3.03,3.7569,910.7,99.65,94.53,
2008-02-08,,,,1.634,28.01,3.05,3.6428000000000003,922.95,99.65,94.52,
2008-02-11,,,,1.581,27.6,2.88,3.6144,923.45,99.62,94.52,
2008-02-12,,,,1.592,26.33,2.91,3.6579,906.4,99.58,94.53,
2008-02-13,,,,1.322,24.88,3.02,3.7282,906.6,99.54,94.75,
2008-02-14,,,,1.455,25.54,3.03,3.8163,908.2,99.64,94.65,
2008-02-15,,,,1.198,25.02,2.9699999999999998,3.7686,902.5,99.65,94.87,
2008-02-18,,,,1.098,,,3.7686,905.2,99.65,94.87,
2008-02-19,,,,1.545,25.59,2.94,3.8959,927.8,99.68,94.57,
2008-02-20,,,,1.141,24.4,3.0,3.8902,944.0,99.65,94.73,
2008-02-21,,,,1.289,25.12,3.01,3.7706,946.1,99.67,94.8,
2008-02-22,,,,1.162,24.06,2.9699999999999998,3.8016,945.2,99.62,94.5,
2008-02-25,,,,1.07,23.03,3.0,3.8964,939.6,99.57,94.19,
2008-02-26,,,,0.849,21.9,2.85,3.8596,948.1,99.5,94.17,
2008-02-27,,,,0.83,22.69,2.93,3.8481,957.9,99.47,94.16,
2008-02-28,,,,1.15,23.53,3.06,3.6696999999999997,970.9,99.46,94.38,
2008-02-29,20.34,,,1.788,26.54,3.01,3.5092,973.9,99.57,94.47,
2008-03-03,,-1.23,12.44,2.092,26.28,3.1,3.5468,983.7,99.55,94.25,3.01
2008-03-04,,,,2.095,25.52,2.9,3.6242,964.0,99.59,94.27,
2008-03-05,,,,2.098,24.6,2.93,3.668,989.8,99.6,94.21,
2008-03-06,,,,2.6029999999999998,27.55,2.99,3.5826000000000002,979.0,99.7,93.61,
2008-03-07,,,,2.366,27.49,2.96,3.5317,973.2,99.74,92.82,
2008-03-10,,,,2.468,29.38,2.99,3.4549,972.9,99.81,93.0,
2008-03-11,,,,1.811,26.36,2.95,3.5921,973.3,99.64,92.94,
2008-03-12,,,,1.932,27.22,2.9699999999999998,3.4604,982.9,99.63,93.12,
2008-03-13,,,,1.716,27.29,2.98,3.5261,994.8,99.6,91.6,
2008-03-14,,,,2.107,31.16,2.99,3.4679,1002.9,99.67,92.1,
2008-03-17,,,,1.994,32.24,2.69,3.3061,1002.7,99.7,92.63,
2008-03-18,,,,1.591,25.79,2.16,3.4828,981.4,99.47,92.45,
2008-03-19,,,,1.942,29.84,2.08,3.3282,944.1,99.61,92.89,
2008-03-20,,,,1.645,26.62,2.22,3.3336,910.4,99.5,93.59,
2008-03-21,,,,1.611,,2.08,3.3335,919.5,99.5,93.58,
2008-03-24,,,,1.404,25.73,2.08,3.5563000000000002,915.3,99.47,93.51,
2008-03-25,,,,1.387,25.72,2.42,3.5053,939.0,99.45,93.49,
2008-03-26,,,,1.282,26.08,2.3,3.4602,954.0,99.47,94.03,
2008-03-27,,,,1.262,25.88,2.27,3.528,947.3,99.55,94.19,
2008-03-28,,,,1.202,25.71,2.09,3.4414,931.4,99.59,94.23,
2008-03-31,21.89,,,1.107,25.61,2.51,3.4096,916.9,99.56,94.3,
2008-04-01,,-0.22,10.69,0.714,22.68,2.38,3.5583,882.7,99.43,94.24,3.87
2008-04-02,,,,0.785,23.43,2.18,3.5963000000000003,904.5,99.44,94.16,
2008-04-03,,,,0.543,23.21,2.19,3.5773,902.9,99.41,93.97,
2008-04-04,,,,0.062,22.45,2.26,3.4657,913.8,99.37,93.95,
2008-04-07,,,,-0.017,22.42,2.24,3.5356,920.0,99.37,93.97,
2008-04-08,,,,-0.071,22.36,2.23,3.5564,914.9,99.41,94.25,
2008-04-09,,,,-0.096,22.81,2.2,3.4807,934.0,99.42,94.61,
2008-04-10,,,,-0.325,21.98,2.3,3.5394,928.8,99.4,94.33,
2008-04-11,,,,0.019,23.46,2.37,3.4694,925.3,99.48,94.09,
2008-04-14,,,,0.238,23.82,2.32,3.5109,924.5,99.5,94.29,
2008-04-15,,,,0.246,22.78,2.32,3.6003,927.9,99.5,94.21,
2008-04-16,,,,0.08,20.53,2.35,3.6886,944.4,99.39,94.3,
2008-04-17,,,,-0.223,20.37,2.37,3.7273,938.8,99.43,94.51,
2008-04-18,,,,-0.688,20.13,2.32,3.7061,916.9,99.35,94.72,
2008-04-21,,,,-0.783,20.5,2.2800000000000002,3.7255000000000003,914.2,99.33,95.07,
2008-04-22,,,,-0.871,20.87,1.99,3.6908,915.9,99.35,95.05,
2008-04-23,,,,-0.872,20.26,2.18,3.7314,904.25,99.36,95.18,
2008-04-24,,,,-0.859,20.06,2.26,3.8249,886.25,99.36,95.44,
2008-04-25,,,,-1.055,19.59,2.2800000000000002,3.8703,886.3,99.36,95.81,
2008-04-28,,,,-1.311,19.64,2.29,3.8252,893.25,99.35,96.22,
2008-04-29,,,,-1.359,20.24,2.21,3.8194,870.5,99.37,96.2,
2008-04-30,26.69,,,-1.227,20.79,2.37,3.7279,877.55,99.31,95.85,
2008-05-01,,-0.47,10.87,-1.549,18.88,2.16,3.763,852.7,99.25,95.86,3.1
2008-05-02,,,,-1.733,18.18,1.88,3.8551,856.45,99.25,96.08,
2008-05-05,,,,-1.697,18.9,1.85,3.867,874.2,99.26,96.07,
2008-05-06,,,,-1.81,18.21,1.9100000000000001,3.9164,876.4,99.23,96.22,
2008-05-07,,,,-1.791,19.73,2.01,3.8475,868.75,99.35,96.98,
2008-05-08,,,,-1.97,19.4,1.99,3.7748,881.85,99.33,97.35,
2008-05-09,,,,-1.7189999999999999,19.41,1.97,3.7692,884.85,99.32,96.84,
2008-05-12,,,,-1.847,17.79,1.88,3.7974,882.7,99.25,97.13,
2008-05-13,,,,-1.482,17.98,1.9300000000000002,3.9131,866.95,99.29,97.4,
2008-05-14,,,,-1.638,17.66,2.03,3.9112,864.0,99.31,97.65,
2008-05-15,,,,-2.135,16.3,2.03,3.8144,881.65,99.23,97.41,
2008-05-16,,,,-2.085,16.47,1.9100000000000001,3.8446,902.4,99.19,97.09,
2008-05-19,,,,-1.8199999999999998,17.01,1.95,3.8294,905.2,99.18,97.0,
2008-05-20,,,,-1.649,17.58,1.99,3.7746,919.25,99.2,96.85,
2008-05-21,,,,-1.374,18.59,2.03,3.8067,932.55,99.25,96.43,
2008-05-22,,,,-1.405,18.05,2.05,3.9111000000000002,921.85,99.27,96.76,
2008-05-23,,,,-1.168,19.55,1.99,3.8425000000000002,925.1,99.32,96.54,
2008-05-26,,,,-1.188,,,3.8425000000000002,929.1,99.32,96.59,
2008-05-27,,,,-0.981,19.64,2.23,3.9188,906.45,99.33,97.17,
2008-05-28,,,,-0.992,19.07,2.08,4.0033,900.9,99.34,97.15,
2008-05-29,,,,-1.205,18.14,2.01,4.075,877.9,99.34,97.2,
2008-05-30,,,,-1.227,17.83,1.98,4.0595,886.5,99.32,96.88,
2008-05-31,23.24,,,,,,,,,,
2008-06-02,,-1.35,9.32,-0.963,19.83,2.06,3.9571,891.4,99.34,96.72,2.02
2008-06-03,,,,-0.823,20.24,1.95,3.8939,880.55,99.36,96.88,
2008-06-04,,,,-0.492,20.8,1.98,3.9764,879.45,99.39,97.08,
2008-06-05,,,,-0.577,18.63,1.98,4.0383,877.2,99.31,97.54,
2008-06-06,,,,0.113,23.56,2.01,3.9092000000000002,902.25,99.42,97.39,
2008-06-09,,,,0.164,23.12,2.02,3.9977,892.93,99.44,97.37,
2008-06-10,,,,0.371,23.18,1.96,4.1027,867.0,99.5,98.24,
2008-06-11,,,,0.142,24.12,1.95,4.0735,880.35,99.58,97.75,
2008-06-12,,,,-0.171,23.33,2.01,4.2108,868.2,99.6,97.94,
2008-06-13,,,,-0.513,21.22,2.02,4.2565,871.55,99.56,97.81,
2008-06-16,,,,-0.84,20.95,2.06,4.2666,882.4,99.54,97.47,
2008-06-17,,,,-1.009,21.13,1.87,4.1973,882.75,99.56,97.43,
2008-06-18,,,,-0.955,22.24,1.8399999999999999,4.1363,894.35,99.59,97.66,
2008-06-19,,,,-1.115,21.58,1.94,4.2073,898.5,99.57,97.73,
2008-06-20,,,,-0.753,22.87,1.99,4.1641,902.3,99.65,97.23,
2008-06-23,,,,-0.681,22.64,1.98,4.1641,883.8,99.66,97.3,
2008-06-24,,,,-0.565,22.42,1.9300000000000002,4.0818,889.6,99.65,97.44,
2008-06-25,,,,-0.836,21.14,1.97,4.0994,886.4,99.61,97.28,
2008-06-26,,,,0.323,23.93,2.05,4.033,917.3,99.74,97.44,
2008-06-27,,,,0.5,23.44,1.99,3.9652,927.8,99.73,97.69,
2008-06-30,31.14,,,0.865,23.95,2.4699999999999998,3.969,925.4,99.73,97.61,
2008-07-01,,-1.77,7.3,1.15,23.65,2.11,4.0021,939.65,99.74,97.72,1.79
2008-07-02,,,,1.863,25.92,1.95,3.9575,945.15,99.8,97.77,
2008-07-03,,,,1.717,24.78,1.92,3.975,934.17,99.83,98.01,
2008-07-04,,,,1.629,,,3.975,933.3,99.83,98.03,
2008-07-07,,,,1.956,25.78,1.99,3.8994999999999997,925.82,99.86,97.65,
2008-07-08,,,,1.508,23.15,1.97,3.8822,919.6,99.78,97.72,
2008-07-09,,,,1.8559999999999999,25.23,1.99,3.8112,928.6,99.84,97.25,
2008-07-10,,,,1.921,25.59,2.01,3.7959,947.15,99.8,97.3,
2008-07-11,,,,2.511,27.49,1.97,3.9576000000000002,964.2,99.87,97.32,
2008-07-14,,,,2.645,28.48,2.06,3.8552999999999997,972.6,99.9,97.31,
2008-07-15,,,,2.564,28.54,2.16,3.8188,977.5,99.93,97.32,
2008-07-16,,,,2.157,25.1,1.95,3.9344,959.95,99.85,97.51,
2008-07-17,,,,2.208,25.01,2.03,3.9907,957.45,99.84,97.16,
2008-07-18,,,,1.791,24.05,1.96,4.0828,955.0,99.85,96.96,
2008-07-21,,,,1.396,23.05,1.98,4.0417,965.55,99.84,96.97,
2008-07-22,,,,0.96,21.18,1.97,4.0987,946.35,99.8,97.35,
2008-07-23,,,,0.757,21.31,2.04,4.1165,920.85,99.8,97.93,
2008-07-24,,,,0.924,23.44,2.06,3.9968,928.05,99.9,97.61,
2008-07-25,,,,0.775,22.91,2.13,4.0969,929.85,99.9,97.47,
2008-07-28,,,,0.988,24.23,2.0,4.0008,930.6,99.97,97.51,
2008-07-29,,,,0.528,22.03,2.05,4.038,918.9,99.88,98.15,
2008-07-30,,,,0.424,21.21,2.03,4.0439,906.1,99.8,97.97,
2008-07-31,37.54,,,0.738,22.94,2.09,3.9462,914.1,99.85,97.96,
2008-08-01,,-1.23,5.46,0.608,22.57,2.04,3.9307,910.95,99.88,98.05,0.95
2008-08-04,,,,0.909,23.49,1.97,3.9619,894.8,99.93,98.23,
2008-08-05,,,,0.552,21.14,1.97,4.0167,874.4,99.84,98.53,
2008-08-06,,,,0.369,20.23,2.01,4.0501,879.8,99.86,98.2,
2008-08-07,,,,0.507,21.15,1.96,3.92,873.07,99.94,98.04,
2008-08-08,,,,0.532,20.66,2.01,3.9276,856.6,99.89,98.57,
2008-08-11,,,,0.578,20.12,1.99,3.9904,823.82,99.89,98.54,
2008-08-12,,,,0.746,21.17,1.95,3.8954,812.93,99.93,98.59,
2008-08-13,,,,0.751,21.55,1.98,3.9314,826.8,99.95,98.7,
2008-08-14,,,,0.577,20.34,2.09,3.886,806.05,99.93,98.73,
2008-08-15,,,,0.452,19.58,2.08,3.8349,787.7,99.91,98.98,
2008-08-18,,,,0.956,20.98,1.9100000000000001,3.8104,800.07,99.97,99.15,
2008-08-19,,,,1.022,21.28,1.94,3.8292,814.2,100.01,99.01,
2008-08-20,,,,0.748,20.42,1.98,3.8009,813.55,99.98,98.62,
2008-08-21,,,,0.428,19.82,2.01,3.8291,836.88,99.93,98.56,
2008-08-22,,,,0.394,18.81,2.02,3.8704,823.03,99.92,98.65,
2008-08-25,,,,0.88,20.97,2.01,3.7837,821.95,100.01,98.73,
2008-08-26,,,,0.737,20.49,1.88,3.7743,824.93,100.02,99.11,
2008-08-27,,,,0.537,19.76,1.98,3.763,826.9,99.96,98.94,
2008-08-28,,,,0.403,19.43,1.99,3.7779,834.03,99.9,98.83,
2008-08-29,,,,0.516,20.65,1.94,3.8116,831.15,100.01,98.87,
2008-08-31,40.85,,,,,,,,,,
2008-09-01,,,,0.527,,,3.8115,817.68,100.01,98.92,0.89
2008-09-02,,-3.82,7.8,0.76,21.99,1.96,3.7326,805.35,100.07,99.36,0.56
2008-09-03,,,,0.773,21.43,2.01,3.699,801.3,100.07,99.64,
2008-09-04,,,,1.448,24.03,1.99,3.6227,796.45,100.24,99.33,
2008-09-05,,,,1.562,23.06,1.97,3.6986,803.5,100.22,99.57,
2008-09-08,,,,0.934,22.64,1.92,3.6743,802.3,100.14,99.34,
2008-09-09,,,,1.8319999999999999,25.47,1.96,3.5667999999999997,777.25,100.29,99.46,
2008-09-10,,,,1.506,24.52,2.12,3.6295,752.45,100.29,99.28,
2008-09-11,,,,1.518,24.39,2.0,3.6425,746.85,100.26,99.42,
2008-09-12,,,,1.862,25.66,2.1,3.7187,765.5,100.23,99.32,
2008-09-15,,,,3.498,31.7,2.64,3.3868,786.65,100.43,99.37,
2008-09-16,,,,3.42,30.3,1.98,3.4356999999999998,779.73,100.36,99.72,
2008-09-17,,,,4.302,36.22,2.8,3.4137,863.85,100.57,100.04,
2008-09-18,,,,4.195,33.1,2.16,3.5437,852.8,100.4,101.17,
2008-09-19,,,,3.426,32.07,1.48,3.8105,873.55,100.25,99.88,
2008-09-22,,,,3.228,33.85,1.51,3.8350999999999997,897.0,100.41,99.94,
2008-09-23,,,,2.753,35.72,1.46,3.7991,892.15,100.54,99.83,
2008-09-24,,,,2.576,35.19,1.19,3.8104,883.0,100.58,100.38,
2008-09-25,,,,2.148,32.82,1.23,3.854,877.83,100.5,100.44,
2008-09-26,,,,2.221,34.74,1.08,3.852,878.75,100.51,100.59,
2008-09-29,,,,2.932,46.72,1.56,3.5776,908.75,100.97,100.73,
2008-09-30,28.23,,,2.475,39.39,2.03,3.8234,870.95,100.92,101.09,
2008-10-01,,-6.73,4.17,2.505,39.81,1.15,3.7382,870.87,100.95,101.65,-2.49
2008-10-02,,,,2.755,45.26,0.67,3.6276,836.45,101.22,101.64,
2008-10-03,,,,2.438,45.14,1.1,3.6031,835.58,101.28,101.69,
2008-10-06,,,,2.733,52.05,1.96,3.4532,859.75,101.58,102.57,
2008-10-07,,,,2.677,53.68,2.9699999999999998,3.5028,887.1,101.89,102.2,
2008-10-08,,,,2.709,57.53,2.24,3.6401,907.62,102.01,102.27,
2008-10-09,,,,2.7279999999999998,63.92,1.4,3.785,913.25,102.49,101.57,
2008-10-10,,,,2.867,69.95,0.79,3.8705,850.1,102.71,102.2,
2008-10-13,,,,2.172,54.99,,3.9779999999999998,833.07,102.17,102.11,
2008-10-14,,,,2.242,55.13,1.1,4.0772,836.85,102.16,100.97,
2008-10-15,,,,2.471,69.25,1.04,3.9453,847.28,102.73,101.15,
2008-10-16,,,,2.166,67.61,0.83,3.9569,804.6,102.6,101.81,
2008-10-17,,,,2.03,70.33,0.6,3.9299,783.35,102.66,101.37,
2008-10-20,,,,1.626,52.97,0.7,3.8416,796.93,102.52,101.2,
2008-10-21,,,,1.609,53.11,0.67,3.7388,771.65,102.73,101.45,
2008-10-22,,,,2.007,69.65,0.81,3.594,730.5,103.17,101.98,
2008-10-23,,,,1.9649999999999999,67.8,0.93,3.6745,721.37,103.07,102.58,
2008-10-24,,,,2.349,79.13,0.95,3.6856,734.7,103.31,103.66,
2008-10-27,,,,2.403,80.06,0.92,3.6874000000000002,730.8,103.51,103.81,
2008-10-28,,,,2.113,66.96,0.67,3.8336,746.95,103.05,102.96,
2008-10-29,,,,1.9489999999999998,69.96,0.36,3.8546,754.95,103.03,102.52,
2008-10-30,,,,1.813,62.9,0.3,3.9645,738.75,102.86,101.68,
2008-10-31,20.18,,,1.6640000000000001,59.89,0.22,3.953,723.85,102.85,101.92,
2008-11-03,,-10.57,0.42,1.492,53.68,0.23,3.9141,723.55,102.84,101.76,-7.6899999999999995
2008-11-04,,,,1.219,47.73,0.23,3.7247,763.27,102.51,101.53,
2008-11-05,,,,1.111,54.56,0.23,3.7019,740.45,102.72,101.3,
2008-11-06,,,,1.2349999999999999,63.68,0.23,3.6886,732.8,103.04,101.53,
2008-11-07,,,,1.103,56.1,0.27,3.7929,736.65,102.89,101.59,
2008-11-10,,,,1.126,59.98,0.29,3.7432,746.2,102.96,100.81,
2008-11-11,,,,1.145,61.44,,3.7432,731.65,103.12,101.34,
2008-11-12,,,,1.1219999999999999,66.46,0.35,3.6466,712.25,103.43,100.99,
2008-11-13,,,,0.92,59.83,0.35,3.8525,736.5,103.13,101.13,
2008-11-14,,,,1.082,66.31,0.34,3.7349,742.1,103.31,101.26,
2008-11-17,,,,1.071,69.15,0.37,3.6484,738.05,103.44,101.45,
2008-11-18,,,,0.967,67.64,0.38,3.5293,738.2,103.41,102.0,
2008-11-19,,,,0.88,74.26,0.38,3.3205,734.62,103.69,101.82,
2008-11-20,,,,0.597,80.86,0.49,3.0131,746.6,104.03,102.13,
2008-11-21,,,,1.134,72.67,0.57,3.1974,800.45,103.75,102.2,
2008-11-24,,,,1.046,64.7,0.62,3.3236,821.62,103.39,102.02,
2008-11-25,,,,0.717,60.9,0.59,3.1078,821.03,103.3,102.01,
2008-11-26,,,,0.854,54.92,0.53,2.9784,812.9,103.11,102.08,
2008-11-27,,,,0.78,,,2.9778000000000002,816.2,103.11,101.92,
2008-11-28,,,,0.774,55.28,0.52,2.92,818.05,103.08,102.51,
2008-11-30,9.72,,,,,,,,,,
2008-12-01,,-11.17,3.3,1.031,68.51,0.52,2.7309,768.95,103.46,103.62,-8.55
2008-12-02,,,,1.013,62.98,0.47,2.6724,782.37,103.29,104.27,
2008-12-03,,,,1.302,60.72,0.36,2.6585,773.95,103.19,104.16,
2008-12-04,,,,1.456,63.64,0.2,2.5513,767.0,103.32,104.79,
2008-12-05,,,,1.316,59.93,0.12,2.7037,756.45,103.15,102.21,
2008-12-08,,,,1.056,58.49,0.12,2.7378,772.7,102.92,101.92,
2008-12-09,,,,1.204,58.91,0.13,2.6399,776.93,103.04,101.46,
2008-12-10,,,,0.782,55.73,0.11,2.6824,810.6,102.96,101.65,
2008-12-11,,,,0.642,55.78,0.14,2.6019,821.35,103.01,101.23,
2008-12-12,,,,0.581,54.28,0.15,2.5705,822.4,102.99,101.84,
2008-12-15,,,,0.87,56.76,0.18,2.5127,838.45,102.97,101.83,
2008-12-16,,,,0.323,52.37,0.17,2.2558,858.1,102.54,102.11,
2008-12-17,,,,0.721,49.84,0.12,2.1915,867.9,102.43,101.04,
2008-12-18,,,,1.12,47.34,0.11,2.0788,853.05,102.5,100.79,
2008-12-19,,,,1.087,44.93,0.11,2.1231,838.25,102.49,101.36,
2008-12-22,,,,1.354,44.56,0.11,2.17,848.05,102.59,101.29,
2008-12-23,,,,1.326,45.02,0.11,2.1729,840.2,102.65,101.57,
2008-12-24,,,,1.407,44.21,0.11,2.182,848.0,102.61,101.36,
2008-12-25,,,,1.341,,,2.1809,842.0,102.61,101.37,
2008-12-26,,,,1.4849999999999999,43.38,0.09,2.1318,869.3,102.58,101.58,
2008-12-29,,,,1.476,43.9,0.1,2.0989,880.28,102.57,101.42,
2008-12-30,,,,1.488,41.63,0.09,2.053,873.73,102.47,101.09,
2008-12-31,0.6,,,1.207,40.0,0.14,2.2123,882.05,102.42,101.03,
2009-01-01,,,,1.152,,,2.2123,881.45,102.42,101.03,-6.63
2009-01-02,,-9.38,5.53,1.2389999999999999,39.19,0.08,2.3688000000000002,875.4,102.34,101.45,-7.99
2009-01-05,,,,1.024,39.08,0.11,2.4812,859.48,102.39,100.72,
2009-01-06,,,,0.448,38.56,0.09,2.4454000000000002,863.9,102.33,100.86,
2009-01-07,,,,-0.002,43.39,0.11,2.4942,842.98,102.43,100.33,
2009-01-08,,,,-0.935,42.56,0.1,2.4398,857.4,102.39,100.77,
2009-01-09,,,,-0.946,42.82,0.09,2.39,854.2,102.53,100.64,
2009-01-12,,,,-1.017,45.84,0.1,2.3044000000000002,821.0,102.65,100.51,
2009-01-13,,,,-0.473,43.27,0.1,2.2923999999999998,822.0,102.68,100.73,
2009-01-14,,,,-0.509,49.14,0.15,2.1993,811.7,102.85,100.46,
2009-01-15,,,,0.199,51.0,0.18,2.2055,817.8,102.82,100.73,
2009-01-16,,,,-1.379,46.11,0.19,2.3188,843.15,102.79,100.79,
2009-01-19,,,,-0.812,,,2.3184,835.9,102.79,100.78,
2009-01-20,,,,0.5,56.65,0.2,2.3771,857.33,103.14,100.91,
2009-01-21,,,,-0.281,46.42,0.23,2.536,854.2,102.96,101.02,
2009-01-22,,,,0.479,47.29,0.21,2.5922,856.98,103.09,100.97,
2009-01-23,,,,0.513,47.27,0.18,2.6172,899.78,103.09,101.06,
2009-01-26,,,,1.314,45.69,0.19,2.6411,903.37,103.05,100.92,
2009-01-27,,,,1.196,42.25,0.18,2.5274,899.15,102.95,100.89,
2009-01-28,,,,0.873,39.66,0.19,2.6665,887.47,102.78,100.91,
2009-01-29,,,,1.391,42.63,0.23,2.8586,908.65,103.01,100.93,
2009-01-30,,,,1.323,44.84,0.23,2.8403,927.85,103.18,101.12,
2009-01-31,-6.68,,,,,,,,,,
2009-02-02,,-8.72,9.24,1.234,45.52,0.24,2.7226,905.0,103.16,101.18,-5.41
2009-02-03,,,,0.945,43.06,0.24,2.884,900.35,103.09,100.86,
2009-02-04,,,,1.134,43.85,0.24,2.9353,905.85,103.17,100.49,
2009-02-05,,,,1.1400000000000001,43.73,0.23,2.912,914.55,103.08,100.3,
2009-02-06,,,,0.862,43.37,0.23,2.9917,911.5,102.94,100.1,
2009-02-09,,,,0.858,43.64,0.22,2.9844,894.5,102.91,100.27,
2009-02-10,,,,1.451,46.67,0.24,2.8136,915.4,103.18,100.16,
2009-02-11,,,,1.046,44.53,0.22,2.7537000000000003,938.85,103.06,100.01,
2009-02-12,,,,0.65,41.25,0.23,2.7824,946.75,103.1,100.11,
2009-02-13,,,,1.052,42.93,0.22,2.8894,941.7,103.2,99.95,
2009-02-16,,,,1.066,,,2.8895,941.75,103.2,99.93,
2009-02-17,,,,2.005,48.66,0.25,2.648,970.25,103.45,100.84,
2009-02-18,,,,1.778,48.46,0.23,2.7554,984.55,103.48,100.74,
2009-02-19,,,,1.436,47.08,0.21,2.8531,974.7,103.58,100.52,
2009-02-20,,,,1.4849999999999999,49.3,0.2,2.7879,992.9,103.61,100.61,
2009-02-23,,,,1.472,52.62,0.19,2.7536,991.65,103.81,100.42,
2009-02-24,,,,1.164,45.49,0.21,2.7951,962.45,103.6,100.42,
2009-02-25,,,,1.834,44.67,0.21,2.9263,953.48,103.73,100.55,
2009-02-26,,,,1.558,44.66,0.22,2.9908,945.82,103.82,100.65,
2009-02-27,,,,1.674,46.35,0.22,3.0131,942.32,104.0,100.67,
2009-02-28,-5.65,,,,,,,,,,
2009-03-02,,-8.78,11.91,2.128,52.65,0.22,2.8624,926.0,104.25,100.77,-3.54
2009-03-03,,,,1.7930000000000001,50.93,0.2,2.8771,916.07,104.34,100.66,
2009-03-04,,,,1.462,47.56,0.21,2.9745,906.5,104.21,100.45,
2009-03-05,,,,1.422,50.17,0.2,2.8115,932.4,104.44,100.59,
2009-03-06,,,,1.04,49.33,0.2,2.8717,939.37,104.39,100.63,
2009-03-09,,,,1.145,49.68,0.2,2.8589,922.35,104.48,100.64,
2009-03-10,,,,0.57,44.37,0.2,3.0044,898.15,104.19,100.52,
2009-03-11,,,,0.049,43.61,0.19,2.9048,909.25,104.16,100.52,
2009-03-12,,,,-0.426,41.18,0.18,2.8535,927.15,103.94,100.62,
2009-03-13,,,,0.444,42.36,0.15,2.8902,929.73,103.9,100.49,
2009-03-16,,,,0.137,43.74,0.2,2.9529,923.07,103.89,100.26,
2009-03-17,,,,-0.064,40.8,0.2,3.0066,915.2,103.77,100.26,
2009-03-18,,,,0.913,40.06,0.18,2.533,942.0,103.53,100.05,
2009-03-19,,,,1.276,43.68,0.17,2.6023,959.85,103.53,99.93,
2009-03-20,,,,1.533,45.89,0.18,2.6344,952.23,103.65,99.81,
2009-03-23,,,,0.916,43.23,0.17,2.6523,939.5,103.32,99.5,
2009-03-24,,,,0.563,42.93,0.17,2.701,925.75,103.43,99.32,
2009-03-25,,,,0.286,42.25,0.17,2.7843999999999998,934.2,103.41,99.38,
2009-03-26,,,,-0.093,40.36,0.16,2.7389,934.45,103.29,99.25,
