ticker,LF98TRUU Index,SPX Index,NG1 COMB Comdty,CCMP Index,XAU Curncy,CL1 COMB Comdty,HG1 COMB Comdty,INDU Index,SXXP Index,SHCOMP Index,LBUSTRUU Index
field,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST,PX_LAST
date,,,,,,,,,,,
2018-03-23,1931.08,2588.26,2.591,6992.666,1347.33,65.88,298.45,23533.2,365.82,3152.761,2005.99
2018-03-26,1931.3,2658.55,2.618,7220.543,1353.5,65.55,296.05,24202.6,363.18,3133.722,2005.29
2018-03-27,1933.36,2612.62,2.691,7008.806,1345.05,65.25,299.15,23857.71,367.57,3166.649,2011.08
2018-03-28,1932.16,2605.0,2.698,6949.227,1325.01,64.38,300.2,23848.42,369.26,3122.29,2012.11
2018-03-29,1933.24,2640.87,2.733,7063.445,1325.5,64.94,302.55,24103.11,370.87,3160.531,2016.48
2018-03-30,1933.24,,,,1325.48,,,,,3168.896,2016.48
2018-04-02,1931.5,2581.88,2.683,6870.119,1341.29,63.01,305.0,23644.19,,3163.179,2017.56
2018-04-03,1931.86,2614.45,2.697,6941.282,1332.74,63.51,306.35,24033.36,369.07,3136.633,2012.77
2018-04-04,1932.41,2644.69,2.718,7042.107,1333.19,63.37,301.05,24264.3,367.33,3131.111,2012.6
2018-04-05,1938.05,2662.84,2.675,7076.552,1326.57,63.54,307.45,24505.22,376.13,,2009.57
2018-04-06,1938.86,2604.47,2.701,6915.111,1333.03,62.06,305.85,23932.76,374.82,,2015.39
2018-04-09,1941.2,2613.16,2.693,6950.344,1336.35,63.42,307.7,23979.1,375.3,3138.294,2015.42
2018-04-10,1946.45,2656.87,2.656,7094.3,1339.64,65.51,313.7,24408.0,378.42,3190.322,2014.48
2018-04-11,1947.94,2642.19,2.675,7069.026,1353.38,66.82,311.7,24189.45,376.18,3208.082,2015.81
2018-04-12,1951.02,2663.99,2.686,7140.248,1334.94,67.07,306.35,24483.05,378.82,3180.158,2011.59
2018-04-13,1954.24,2656.3,2.735,7106.65,1346.2,67.39,307.1,24360.14,379.2,3159.052,2011.83
2018-04-16,1957.46,2677.84,2.752,7156.285,1345.93,66.22,309.55,24573.04,377.74,3110.649,2012.48
2018-04-17,1960.59,2706.39,2.738,7281.099,1347.52,66.52,307.95,24786.63,380.77,3066.797,2014.44
2018-04-18,1961.43,2708.64,2.739,7295.236,1349.41,68.47,315.85,24748.07,381.86,3091.399,2008.75
2018-04-19,1954.63,2693.13,2.66,7238.056,1345.53,68.29,313.2,24664.89,381.95,3117.376,2003.4
2018-04-20,1953.16,2670.14,2.739,7146.126,1336.36,68.38,313.5,24462.94,381.84,3071.542,1999.33
2018-04-23,1950.19,2670.29,2.74,7128.602,1324.83,68.64,311.05,24448.69,383.18,3068.012,1997.41
2018-04-24,1945.81,2634.56,2.781,7007.353,1330.35,67.7,314.2,24024.13,383.11,3128.927,1995.87
2018-04-25,1940.87,2639.4,2.786,7003.737,1323.13,68.05,313.45,24083.83,380.17,3117.974,1991.69
2018-04-26,1944.52,2666.94,2.8209999999999997,7118.677,1316.8,68.19,311.4,24322.34,383.75,3075.03,1995.26
2018-04-27,1945.51,2669.91,2.771,7119.799,1324.0,68.1,304.6,24311.19,384.64,3082.232,1999.46
2018-04-30,1945.82,2648.05,2.763,7066.266,1315.39,68.57,305.25,24163.15,385.32,,2001.48
2018-05-01,1943.78,2654.8,2.802,7130.704,1303.85,67.25,301.5,24099.05,385.03,,1996.87
2018-05-02,1945.42,2635.67,2.754,7100.896,1304.96,67.93,304.75,23924.98,387.44,3081.177,1997.74
2018-05-03,1943.3,2629.73,2.726,7088.151,1312.06,68.43,305.9,23930.15,384.62,3100.859,1999.47
2018-05-04,1944.24,2663.42,2.711,7209.618,1314.5,69.72,306.55,24262.51,387.03,3091.033,1999.85
2018-05-07,1946.78,2672.63,2.741,7265.213,1314.21,70.73,305.95,24357.32,389.51,3136.645,2000.06
2018-05-08,1946.57,2671.92,2.732,7266.902,1314.63,69.06,304.05,24360.21,390.0,3161.498,1997.92
2018-05-09,1947.05,2697.79,2.737,7339.905,1312.72,71.14,303.95,24542.54,392.44,3159.15,1994.86
2018-05-10,1948.77,2723.07,2.814,7404.975,1321.6,71.36,309.25,24739.53,391.97,3174.413,1998.55
2018-05-11,1949.67,2727.72,2.806,7402.883,1319.3,70.7,309.5,24831.17,392.4,3163.263,1999.69
2018-05-14,1951.05,2730.13,2.842,7411.315,1313.5,70.96,307.85,24899.41,392.19,3174.032,1998.52
2018-05-15,1948.0,2711.45,2.836,7351.627,1290.53,71.31,304.25,24706.41,392.37,3192.118,1989.01
2018-05-16,1947.38,2722.46,2.815,7398.295,1290.73,71.49,305.85,24768.93,393.21,3169.565,1987.75
2018-05-17,1947.03,2720.13,2.859,7382.473,1290.79,71.49,307.7,24713.98,395.79,3154.282,1986.16
2018-05-18,1945.93,2712.97,2.847,7354.339,1293.04,71.28,305.1,24715.09,394.67,3193.303,1990.49
2018-05-21,1946.66,2733.01,2.81,7394.036,1292.6,72.24,308.55,25013.29,395.87,3213.84,1991.0
2018-05-22,1947.44,2724.44,2.908,7378.455,1291.14,72.13,311.9,24834.41,396.94,3214.35,1991.1
2018-05-23,1945.93,2733.29,2.914,7425.956,1293.41,71.84,306.05,24886.81,392.58,3168.964,1997.45
2018-05-24,1946.39,2727.76,2.94,7424.429,1304.63,70.71,308.55,24811.76,390.54,3154.651,2000.66
2018-05-25,1945.72,2721.33,2.939,7433.854,1302.25,67.88,306.7,24753.09,391.08,3141.303,2005.31
2018-05-28,,,,,1299.04,,,,389.82,3135.082,
2018-05-29,1941.8,2689.86,2.875,7396.594,1298.77,66.73,305.2,24361.45,384.47,3120.46,2021.93
2018-05-30,1943.79,2724.01,2.885,7462.454,1301.38,68.21,306.9,24667.78,385.49,3041.443,2014.0
2018-05-31,1945.28,2705.27,2.952,7442.117,1298.51,67.04,306.5,24415.84,383.06,3095.474,2015.76
2018-06-01,1946.99,2734.62,2.9619999999999997,7554.332,1293.4,65.81,309.85,24635.21,386.91,3075.137,2008.58
2018-06-04,1949.45,2746.87,2.93,7606.459,1292.02,64.75,313.45,24813.69,388.11,3091.191,2004.95
2018-06-05,1951.18,2748.8,2.89,7637.863,1296.4,65.52,319.85,24799.98,386.89,3114.206,2006.3
2018-06-06,1953.06,2772.35,2.896,7689.243,1296.4,64.73,326.2,25146.39,386.88,3115.18,2000.33
2018-06-07,1955.51,2770.37,2.93,7635.07,1297.18,65.95,327.5,25241.41,385.94,3109.499,2004.65
2018-06-08,1955.51,2779.03,2.89,7645.511,1298.17,65.74,330.0,25316.53,385.12,3067.148,2004.07
2018-06-11,1957.9,2782.0,2.949,7659.925,1300.49,66.1,325.7,25322.31,387.94,3052.783,2002.02
2018-06-12,1959.73,2786.85,2.939,7703.794,1295.97,66.36,324.95,25320.73,387.53,3079.802,2002.64
2018-06-13,1961.88,2775.63,2.963,7695.699,1299.31,66.64,325.4,25201.2,388.25,3049.796,2000.53
2018-06-14,1963.87,2782.49,2.965,7761.042,1302.25,66.89,322.2,25175.31,393.04,3044.16,2004.46
2018-06-15,1964.29,2779.66,3.022,7746.378,1278.94,65.06,314.45,25090.48,389.13,3021.901,2006.59
2018-06-18,1964.29,2773.75,2.951,7747.025,1278.32,65.85,310.65,24987.47,385.91,,2005.97
2018-06-19,1962.69,2762.59,2.9,7725.585,1274.66,65.07,304.7,24700.21,383.21,2907.822,2008.53
2018-06-20,1964.33,2767.32,2.964,7781.515,1267.86,66.22,304.05,24657.8,384.29,2915.731,2005.24
2018-06-21,1963.37,2749.76,2.975,7712.952,1267.19,65.54,302.15,24461.7,380.85,2875.81,2006.86
2018-06-22,1963.49,2754.88,2.945,7692.817,1270.56,68.58,302.7,24580.89,385.01,2889.76,2006.38
2018-06-25,1961.16,2717.07,2.923,7532.006,1265.64,68.08,298.7,24252.8,377.05,2859.336,2008.59
2018-06-26,1959.95,2723.06,2.939,7561.627,1259.04,70.53,299.2,24283.11,377.25,2844.508,2008.64
2018-06-27,1957.85,2699.63,2.996,7445.085,1252.35,72.76,298.45,24117.59,379.97,2813.177,2014.46
2018-06-28,1952.13,2716.31,2.94,7503.683,1248.25,73.45,295.35,24216.05,376.87,2786.896,2012.55
2018-06-29,1953.09,2718.37,2.924,7510.304,1252.6,74.15,295.1,24271.41,379.93,2847.418,2013.28
2018-07-02,1948.51,2726.71,2.862,7567.687,1242.04,73.94,293.15,24307.18,376.75,2775.557,2011.54
2018-07-03,1950.4,2713.22,2.87,7502.673,1252.73,74.14,290.6,24174.82,379.81,2786.888,2014.98
2018-07-04,,,,,1254.99,,,,380.05,2759.126,
2018-07-05,1951.4,2736.61,2.8369999999999997,7586.426,1257.91,72.94,281.4,24356.74,381.59,2733.882,2015.82
2018-07-06,1953.33,2759.82,2.858,7688.387,1255.48,73.8,281.3,24456.48,382.36,2747.229,2018.09
2018-07-09,1957.67,2784.17,2.828,7756.201,1257.68,73.85,283.9,24776.59,384.59,2815.11,2016.53
2018-07-10,1960.52,2793.84,2.7880000000000003,7759.198,1255.54,74.11,282.85,24919.66,386.25,2827.625,2015.85
2018-07-11,1959.22,2774.02,2.8289999999999997,7716.611,1241.96,70.38,273.35,24700.45,381.4,2777.771,2018.8
2018-07-12,1961.54,2798.29,2.797,7823.916,1247.39,70.33,276.8,24924.89,384.37,2837.659,2018.74
2018-07-13,1963.0,2801.31,2.752,7825.976,1244.32,71.01,277.0,25019.41,385.03,2831.184,2021.77
2018-07-16,1963.35,2798.43,2.759,7805.719,1240.93,68.06,275.7,25064.36,384.05,2814.042,2019.25
2018-07-17,1963.56,2809.55,2.74,7855.118,1227.54,68.08,273.95,25119.89,384.98,2798.126,2018.7
2018-07-18,1964.45,2815.62,2.721,7854.444,1227.51,68.76,275.2,25199.29,387.06,2787.257,2017.98
2018-07-19,1964.51,2804.49,2.769,7825.296,1222.97,69.46,268.6,25064.5,386.18,2772.545,2021.15
2018-07-20,1964.7,2801.83,2.757,7820.198,1229.53,70.46,274.6,25058.12,385.62,2829.271,2016.27
2018-07-23,1965.77,2806.98,2.721,7841.873,1224.5,67.89,273.7,25044.29,384.88,2859.542,2009.32
2018-07-24,1967.4,2820.4,2.732,7840.768,1224.52,68.52,280.0,25241.94,388.18,2905.562,2012.33
2018-07-25,1968.01,2846.07,2.775,7932.239,1231.63,69.3,280.6,25414.1,387.17,2903.647,2014.16
2018-07-26,1970.18,2837.44,2.7800000000000002,7852.185,1222.69,69.61,280.4,25527.07,390.53,2882.225,2011.05
2018-07-27,1971.04,2818.82,2.822,7737.419,1224.22,68.69,278.75,25451.06,392.08,2873.594,2012.76
2018-07-30,1972.41,2802.6,2.797,7630.004,1221.45,70.13,279.2,25306.83,390.92,2869.05,2011.77
2018-07-31,1974.4,2816.29,2.782,7671.789,1224.15,68.76,283.15,25415.19,391.61,2876.401,2013.76
2018-08-01,1974.99,2813.36,2.758,7707.286,1215.96,67.66,274.75,25333.82,389.84,2824.534,2009.79
2018-08-02,1975.45,2827.22,2.816,7802.685,1207.83,68.96,273.75,25326.16,386.64,2768.024,2011.59
2018-08-03,1977.59,2840.35,2.8529999999999998,7812.015,1214.9,68.49,276.35,25462.58,389.16,2740.443,2015.66
2018-08-06,1979.74,2850.4,2.86,7859.678,1207.64,69.01,273.15,25502.18,388.66,2705.156,2017.74
2018-08-07,1982.41,2858.45,2.8970000000000002,7883.664,1210.97,69.17,275.2,25628.91,390.49,2779.374,2014.03
2018-08-08,1982.59,2857.7,2.949,7888.326,1213.88,66.94,275.1,25583.75,389.69,2744.07,2014.21
2018-08-09,1982.46,2853.58,2.955,7891.782,1212.47,66.81,276.55,25509.23,390.05,2794.382,2017.3
2018-08-10,1979.96,2833.28,2.944,7839.11,1210.57,67.63,274.25,25313.14,385.86,2795.31,2024.22
2018-08-13,1979.42,2821.93,2.93,7819.706,1193.5,67.2,273.1,25187.7,384.91,2785.872,2021.74
2018-08-14,1979.87,2839.96,2.959,7870.895,1194.09,67.04,268.2,25299.92,384.92,2780.965,2020.32
2018-08-15,1977.83,2818.37,2.94,7774.118,1174.85,65.01,256.0,25162.41,379.7,2723.258,2024.51
2018-08-16,1979.5,2840.69,2.908,7806.524,1174.16,65.46,261.65,25558.73,381.43,2705.192,2023.51
2018-08-17,1980.33,2850.13,2.9459999999999997,7816.33,1184.25,65.91,262.9,25669.32,381.06,2668.966,2023.86
2018-08-20,1982.34,2857.05,2.941,7821.006,1190.48,66.43,266.85,25758.69,383.23,2698.466,2029.58
2018-08-21,1984.15,2862.96,2.98,7859.173,1195.99,67.35,269.55,25822.29,384.15,2733.826,2027.49
2018-08-22,1986.14,2861.82,2.956,7889.097,1195.8,67.86,267.35,25733.6,384.02,2714.608,2029.14
2018-08-23,1986.55,2856.98,2.964,7878.458,1185.56,67.83,265.45,25656.98,383.38,2724.625,2029.58
2018-08-24,1987.43,2874.69,2.917,7945.975,1205.35,68.72,270.05,25790.35,383.56,2729.431,2029.13
2018-08-27,1989.36,2896.74,2.876,8017.895,1211.38,68.87,270.85,26049.64,385.57,2780.899,2027.53
2018-08-28,1989.85,2897.52,2.852,8030.039,1201.0,68.53,273.6,26064.02,385.46,2777.981,2024.03
2018-08-29,1989.98,2914.04,2.895,8109.688,1206.6,69.51,271.0,26124.57,386.58,2769.295,2024.04
2018-08-30,1989.32,2901.13,2.874,8088.363,1199.98,70.25,269.05,25986.92,385.36,2737.737,2025.98
2018-08-31,1988.97,2901.52,2.916,8109.537,1201.15,69.8,264.9,25964.82,382.26,2725.25,2026.72
2018-09-03,1988.97,,,,1201.27,,,,382.51,2720.734,2026.72
2018-09-04,1989.14,2896.72,2.823,8091.246,1191.52,69.87,258.35,25952.48,379.83,2750.58,2021.18
2018-09-05,1987.29,2888.6,2.795,7995.172,1196.73,68.72,259.25,25974.99,375.68,2704.337,2021.24
2018-09-06,1987.11,2878.05,2.7720000000000002,7922.726,1199.98,67.77,261.85,25995.87,373.47,2691.593,2024.59
2018-09-07,1986.28,2871.68,2.776,7902.542,1196.93,67.75,260.35,25916.54,373.77,2702.301,2017.69
2018-09-10,1988.11,2877.13,2.8040000000000003,7924.16,1195.88,67.54,261.05,25857.07,375.51,2669.485,2019.19
2018-09-11,1989.31,2887.89,2.828,7972.474,1198.59,69.25,260.4,25971.06,375.31,2664.8,2015.14
2018-09-12,1991.72,2888.92,2.8289999999999997,7954.229,1206.24,70.37,265.85,25998.92,377.08,2656.11,2017.61
2018-09-13,1994.47,2904.18,2.817,8013.71,1201.47,68.59,266.45,26145.99,376.52,2686.578,2018.47
2018-09-14,1995.28,2904.98,2.767,8010.043,1194.85,68.99,262.75,26154.67,377.85,2681.643,2015.54
2018-09-17,1996.28,2888.8,2.814,7895.792,1201.46,68.91,263.35,26062.12,378.31,2651.789,2015.21
2018-09-18,1997.3,2904.31,2.933,7956.107,1198.36,69.85,271.2,26246.96,378.73,2699.95,2010.13
2018-09-19,1996.61,2907.95,2.908,7950.038,1204.04,71.12,271.0,26405.76,379.98,2730.85,2006.63
2018-09-20,1996.37,2930.75,2.976,8028.232,1207.18,70.8,272.1,26656.98,382.63,2729.244,2008.66
2018-09-21,1996.64,2929.67,2.977,7986.955,1200.04,70.78,283.65,26743.5,384.29,2797.485,2010.28
2018-09-24,1996.43,2919.37,3.038,7993.248,1199.03,72.08,281.6,26562.05,382.14,,2009.7
2018-09-25,1995.94,2915.56,3.082,8007.471,1201.22,72.28,280.35,26492.21,383.89,2781.138,2007.26
2018-09-26,1997.12,2905.97,3.021,7990.366,1194.44,71.57,280.7,26385.28,385.04,2806.813,2011.9
2018-09-27,1998.2,2914.0,3.056,8041.968,1182.83,72.12,278.3,26439.93,386.38,2791.775,2013.24
2018-09-28,2000.04,2913.98,3.008,8046.353,1190.88,73.25,280.5,26458.31,383.18,2821.35,2013.67
2018-10-01,2003.87,2924.59,3.094,8037.302,1188.99,75.3,278.75,26651.21,383.94,,2011.72
2018-10-02,2004.71,2923.43,3.166,7999.547,1203.32,75.23,280.65,26773.94,381.94,,2014.11
2018-10-03,2004.36,2925.51,3.23,8025.085,1197.35,76.41,283.4,26828.39,383.84,,2003.02
2018-10-04,1995.13,2901.61,3.165,7879.51,1199.92,74.33,277.75,26627.48,379.68,,1998.34
2018-10-05,1991.31,2885.57,3.143,7788.447,1203.63,74.34,276.3,26447.05,376.41,,1994.67
2018-10-08,,2884.43,3.267,7735.949,1188.08,74.29,276.7,26486.78,372.21,2716.51,
2018-10-09,1986.14,2880.34,3.266,7738.016,1189.77,74.96,280.65,26430.57,372.93,2721.013,1997.73
2018-10-10,1979.22,2785.68,3.284,7422.05,1194.79,73.17,278.05,25598.74,366.93,2725.837,1995.38
2018-10-11,1979.25,2728.37,3.222,7329.061,1224.09,70.97,280.3,25052.83,359.65,2583.458,2004.47
2018-10-12,1982.23,2767.13,3.161,7496.894,1217.05,71.34,280.05,25339.99,358.95,2606.913,2003.39
2018-10-15,1984.08,2750.79,3.242,7430.744,1227.06,71.78,278.85,25250.55,359.31,2568.098,2000.96
2018-10-16,1987.23,2809.92,3.239,7645.489,1224.95,71.92,277.95,25798.42,364.99,2546.33,2002.13
2018-10-17,1986.77,2809.21,3.32,7642.703,1222.29,69.75,277.8,25706.68,363.54,2561.614,2000.01
2018-10-18,1982.11,2768.78,3.198,7485.139,1225.81,68.65,274.65,25379.45,361.67,2486.419,1999.49
2018-10-19,1981.2,2767.78,3.25,7449.026,1226.49,69.12,277.8,25444.34,361.24,2550.465,1995.99
2018-10-22,1981.43,2755.88,3.138,7468.629,1222.1,69.17,278.55,25317.41,359.74,2654.876,1996.79
2018-10-23,1974.82,2740.69,3.212,7437.539,1230.3,66.43,275.8,25191.43,354.06,2594.825,1999.29
2018-10-24,1975.77,2656.1,3.166,7108.401,1233.79,66.82,275.75,24583.42,353.27,2603.295,2002.69
2018-10-25,1972.41,2705.57,3.202,7318.336,1232.17,67.33,275.45,24984.55,355.07,2603.8,2001.92
2018-10-26,1967.28,2658.69,3.185,7167.212,1233.53,67.59,274.1,24688.31,352.34,2598.847,2006.83
2018-10-29,1967.85,2641.25,3.185,7050.292,1229.42,67.04,274.05,24442.92,355.51,2542.103,2005.62
2018-10-30,1963.94,2682.63,3.187,7161.65,1222.93,66.18,266.4,24874.64,355.53,2568.048,2002.3
2018-10-31,1968.07,2711.74,3.261,7305.899,1214.76,65.31,265.9,25115.76,361.61,2602.783,1997.76
2018-11-01,1969.71,2740.37,3.237,7434.057,1233.43,63.69,272.15,25380.74,363.08,2606.237,1999.4
2018-11-02,1971.7,2723.06,3.284,7356.994,1232.89,63.14,280.7,25270.83,364.08,2676.476,1992.1
2018-11-05,1973.22,2738.31,3.567,7328.851,1231.49,63.1,275.6,25461.7,363.5,2665.431,1994.12
2018-11-06,1975.01,2755.45,3.555,7375.964,1227.19,62.21,273.25,25635.01,362.55,2659.356,1994.2
2018-11-07,1980.27,2813.89,3.555,7570.754,1226.49,61.67,275.45,26180.3,366.39,2641.342,1995.77
2018-11-08,1981.27,2806.83,3.543,7530.885,1224.0,60.67,273.6,26191.22,367.08,2635.632,1993.64
2018-11-09,1973.92,2781.01,3.719,7406.902,1209.65,60.19,268.45,25989.3,365.74,2598.872,1997.14
2018-11-12,,2726.22,3.7880000000000003,7200.869,1200.37,59.93,267.65,25387.18,362.03,2630.52,
2018-11-13,1966.07,2722.18,4.101,7200.875,1202.23,55.69,268.7,25286.49,364.44,2654.879,2000.35
2018-11-14,1958.78,2701.58,4.837,7136.393,1210.88,56.25,271.0,25080.5,362.27,2632.242,2001.98
2018-11-15,1951.67,2730.2,4.038,7259.032,1213.36,56.46,274.65,25289.27,358.43,2668.17,2000.76
2018-11-16,1948.39,2736.27,4.272,7247.873,1223.36,56.46,279.85,25413.22,357.71,2679.11,2006.44
2018-11-19,1946.5,2690.73,4.7,7028.477,1224.17,56.76,279.9,25017.44,355.11,2703.512,2007.6
2018-11-20,1940.96,2641.89,4.523,6908.823,1221.66,53.43,276.65,24465.64,351.06,2645.854,2006.5
2018-11-21,1945.5,2649.93,4.451,6972.251,1226.04,54.63,279.45,24464.69,355.07,2651.505,2006.25
2018-11-22,,,,,1228.64,,,,352.57,2645.434,
2018-11-23,1942.68,2632.56,4.308,6938.984,1223.05,50.42,276.65,24285.95,353.98,2579.483,2006.99
2018-11-26,1945.27,2673.45,4.248,7081.853,1222.4,51.63,275.55,24640.24,358.33,2575.81,2006.2
2018-11-27,1942.31,2682.17,4.2620000000000005,7082.7,1215.05,51.56,270.75,24748.73,357.4,2574.679,2006.86
2018-11-28,1948.73,2743.79,4.715,7291.592,1221.23,50.29,279.55,25366.43,357.39,2601.737,2008.49
2018-11-29,1950.58,2737.76,4.646,7273.083,1224.21,51.45,277.8,25338.84,358.1,2567.443,2008.62
2018-11-30,1951.14,2760.17,4.612,7330.537,1220.52,50.93,277.75,25538.46,357.49,2588.188,2009.68
2018-12-03,1959.51,2790.37,4.339,7441.512,1230.67,52.95,279.95,25826.43,361.18,2654.798,2013.34
2018-12-04,1956.3,2700.06,4.457,7158.426,1238.54,53.25,274.85,25027.07,358.43,2665.958,2019.77
2018-12-05,,,4.469,,1237.29,52.89,276.8,,354.27,2649.805,
2018-12-06,1944.49,2695.95,4.327,7188.258,1237.78,51.49,274.05,24947.67,343.31,2605.181,2023.08
2018-12-07,1948.32,2633.08,4.4879999999999995,6969.252,1249.31,52.61,275.75,24388.95,345.45,2605.888,2026.85
2018-12-10,1944.24,2637.72,4.545,7020.521,1244.46,51.0,271.85,24423.26,338.99,2584.582,2027.15
2018-12-11,1947.61,2636.78,4.407,7031.832,1243.25,51.65,276.6,24370.24,344.18,2594.088,2026.0
2018-12-12,1952.79,2651.07,4.136,7098.312,1245.66,51.15,276.85,24527.27,350.0,2602.153,2025.25
2018-12-13,1953.5,2650.54,4.124,7070.334,1241.99,52.58,276.25,24597.38,349.42,2634.049,2025.62
2018-12-14,1950.56,2599.95,3.827,6910.665,1239.02,51.2,276.05,24100.51,347.21,2593.741,2028.05
2018-12-17,1946.08,2545.94,3.528,6753.732,1245.85,49.88,275.3,23592.98,343.26,2597.974,2031.59
2018-12-18,1937.74,2546.16,3.838,6783.912,1249.42,46.24,267.1,23675.64,340.46,2576.649,2036.58
2018-12-19,1932.69,2506.96,3.726,6636.827,1243.08,47.2,272.15,23323.66,341.52,2549.563,2041.66
2018-12-20,1907.94,2467.42,3.583,6528.407,1259.86,45.88,270.2,22859.6,336.58,2536.268,2038.08
2018-12-21,1904.43,2416.62,3.816,6332.995,1256.94,45.59,267.85,22445.37,336.67,2516.25,2037.24
2018-12-24,1898.08,2351.1,3.467,6192.919,1269.22,42.53,266.85,21792.2,335.24,2527.007,2040.97
2018-12-25,,,,,1268.54,,,,,2504.819,
2018-12-26,1896.4,2467.7,3.543,6554.355,1267.14,46.22,270.85,22878.45,,2498.294,2036.14
2018-12-27,1899.56,2488.83,3.642,6579.492,1275.71,44.61,266.75,23138.82,329.58,2483.086,2040.71
2018-12-28,1906.39,2485.74,3.303,6584.522,1280.71,45.33,268.15,23062.4,336.23,2493.896,2041.58
2018-12-31,1909.36,2506.85,2.94,6635.277,1282.49,45.41,263.1,23327.46,337.65,,2046.6
2019-01-01,,,,,1282.6,,,,,,
2019-01-02,1910.52,2510.03,2.958,6665.938,1284.59,46.54,262.3,23346.24,337.21,2465.291,2049.21
2019-01-03,1912.37,2447.89,2.945,6463.504,1294.28,47.09,256.8,22686.22,333.92,2464.363,2060.54
2019-01-04,1932.54,2531.94,3.044,6738.857,1286.05,47.96,264.75,23433.16,343.38,2514.868,2050.97
2019-01-07,1947.64,2549.69,2.944,6823.471,1289.21,48.52,263.7,23531.35,342.88,2533.089,2050.39
2019-01-08,1957.67,2574.41,2.967,6896.999,1285.39,49.78,265.6,23787.45,345.85,2526.462,2047.83
2019-01-09,1967.12,2584.96,2.984,6957.077,1293.56,52.36,265.7,23879.12,347.7,2544.345,2047.91
2019-01-10,1967.82,2596.64,2.969,6986.068,1286.65,52.59,263.75,24001.92,348.88,2535.098,2046.72
2019-01-11,1969.14,2596.26,3.099,6971.476,1290.25,51.59,266.2,23995.95,349.2,2553.831,2050.23
2019-01-14,1966.92,2582.61,3.591,6905.916,1291.72,50.51,263.5,23909.84,347.51,2535.765,2049.06
2019-01-15,1969.3,2610.3,3.501,7023.834,1289.51,52.11,263.45,24065.59,348.71,2570.345,2049.11
2019-01-16,1975.25,2616.1,3.384,7034.693,1293.67,52.31,267.35,24207.16,350.59,2570.422,2048.46
2019-01-17,1976.59,2635.96,3.413,7084.463,1292.05,52.07,268.0,24370.1,350.73,2559.637,2048.01
2019-01-18,1982.64,2670.71,3.482,7157.228,1282.11,53.8,271.9,24706.35,357.05,2596.006,2046.35
2019-01-21,,,,,1280.47,,,,356.36,2610.51,
2019-01-22,1979.83,2632.9,3.04,7020.356,1285.22,52.57,265.95,24404.48,355.09,2579.704,2051.87
2019-01-23,1978.93,2638.7,2.98,7025.768,1282.72,52.62,265.45,24575.62,354.89,2581.004,2050.4
2019-01-24,1977.95,2642.33,3.099,7073.461,1281.21,53.13,264.45,24553.24,355.67,2591.694,2055.37
2019-01-25,1982.43,2664.76,3.178,7164.864,1305.25,53.69,272.9,24737.2,357.84,2601.723,2052.4
2019-01-28,1980.75,2643.85,2.911,7085.685,1303.36,51.99,268.0,24528.22,354.38,2596.977,2053.77
2019-01-29,1982.36,2640.0,2.95,7028.291,1311.79,53.31,272.5,24579.96,357.23,2594.254,2057.54
2019-01-30,1986.64,2681.05,2.854,7183.08,1319.91,54.23,276.75,25014.86,358.51,2575.576,2060.17
2019-01-31,1995.67,2704.1,2.814,7281.737,1321.25,53.79,278.45,24999.67,358.67,2584.573,2068.34
2019-02-01,1998.17,2706.53,2.734,7263.868,1317.98,55.26,277.3,25063.89,359.71,2618.232,2063.18
2019-02-04,2000.41,2724.87,2.66,7347.536,1312.25,54.56,279.45,25239.37,359.92,,2060.87
2019-02-05,2007.31,2737.7,2.662,7402.084,1315.32,53.66,281.7,25411.52,364.99,,2064.7
2019-02-06,2009.56,2731.61,2.662,7375.281,1306.6,54.01,283.65,25390.3,365.52,,2064.98
2019-02-07,2003.43,2706.05,2.551,7288.352,1310.11,52.64,282.85,25169.53,360.08,,2069.0
2019-02-08,2001.5,2707.88,2.583,7298.198,1314.29,52.72,281.05,25106.33,358.07,,2071.09
2019-02-11,2002.92,2709.8,2.642,7307.905,1308.12,52.41,279.0,25053.11,361.12,2653.896,2068.68
2019-02-12,2008.21,2744.73,2.6879999999999997,7414.619,1310.8,53.1,277.2,25425.76,362.78,2671.894,2067.15
2019-02-13,2009.41,2753.03,2.575,7420.378,1306.27,53.9,277.3,25543.27,364.97,2721.068,2065.1
2019-02-14,2009.56,2745.73,2.573,7426.955,1312.57,54.41,277.4,25439.39,363.8,2719.7,2069.25
2019-02-15,2012.74,2775.6,2.625,7472.41,1322.49,55.59,279.85,25883.25,368.94,2682.385,2069.13
2019-02-18,,,,,1326.89,,,,369.78,2754.357,
2019-02-19,2014.94,2779.76,2.662,7486.766,1340.94,56.09,287.45,25891.32,368.97,2755.646,2072.02
2019-02-20,2017.43,2784.7,2.636,7489.069,1338.44,56.92,292.0,25954.44,371.46,2761.219,2071.32
2019-02-21,2018.25,2774.88,2.697,7459.708,1323.63,56.96,289.7,25850.63,370.41,2751.801,2067.2
2019-02-22,2019.77,2792.67,2.717,7527.545,1329.4,57.26,295.15,26031.81,371.23,2804.226,2071.35
2019-02-25,2023.04,2796.11,2.836,7554.46,1327.58,55.48,294.5,26091.95,372.18,2961.283,2070.41
